"UF";"Município";"Cargo";"Turno";"Situação totalização";"Votos nominais";"Votos em trânsito";"Votos válidos";"% votos válidos"
"GO";"INDIARA";"Presidente";"2";"Não eleito";"2838";"0";"7732";"36,7"
"GO";"INHUMAS";"Presidente";"2";"Não eleito";"17320";"0";"29185";"59,35"
"GO";"IPAMERI";"Presidente";"2";"Não eleito";"7275";"0";"13755";"52,89"
"GO";"IPIRANGA DE GOIÁS";"Presidente";"2";"Não eleito";"966";"0";"2048";"47,17"
"GO";"IPORÁ";"Presidente";"2";"Não eleito";"8591";"0";"17551";"48,95"
"GO";"ISRAELÂNDIA";"Presidente";"2";"Não eleito";"866";"0";"1943";"44,57"
"GO";"ITABERAÍ";"Presidente";"2";"Não eleito";"10070";"0";"20231";"49,78"
"GO";"ITAGUARI";"Presidente";"2";"Não eleito";"1439";"0";"3239";"44,43"
"GO";"ITAGUARU";"Presidente";"2";"Não eleito";"1732";"0";"3910";"44,3"
"GO";"ITAJÁ";"Presidente";"2";"Não eleito";"1650";"0";"2728";"60,48"
"GO";"ITAPACI";"Presidente";"2";"Não eleito";"4792";"0";"9868";"48,56"
"GO";"ITAPIRAPUÃ";"Presidente";"2";"Não eleito";"2444";"0";"4686";"52,16"
"GO";"ITAPURANGA";"Presidente";"2";"Não eleito";"6585";"0";"15966";"41,24"
"GO";"ITARUMÃ";"Presidente";"2";"Não eleito";"1726";"0";"3236";"53,34"
"GO";"ITAUÇU";"Presidente";"2";"Não eleito";"2995";"0";"5401";"55,45"
"GO";"ITUMBIARA";"Presidente";"2";"Não eleito";"32825";"0";"53248";"61,65"
"GO";"IVOLÂNDIA";"Presidente";"2";"Não eleito";"838";"0";"2028";"41,32"
"GO";"JANDAIA";"Presidente";"2";"Não eleito";"2310";"0";"4389";"52,63"
"GO";"JARAGUÁ";"Presidente";"2";"Não eleito";"14537";"0";"22526";"64,53"
"GO";"JATAÍ";"Presidente";"2";"Não eleito";"26410";"0";"46703";"56,55"
"GO";"JAUPACI";"Presidente";"2";"Não eleito";"860";"0";"2003";"42,94"
"GO";"JESÚPOLIS";"Presidente";"2";"Não eleito";"1137";"0";"1630";"69,75"
"GO";"JOVIÂNIA";"Presidente";"2";"Não eleito";"2316";"0";"4207";"55,05"
"GO";"JUSSARA";"Presidente";"2";"Não eleito";"5152";"0";"10626";"48,48"
"GO";"LAGOA SANTA";"Presidente";"2";"Não eleito";"560";"0";"978";"57,26"
"GO";"LEOPOLDO DE BULHÕES";"Presidente";"2";"Não eleito";"2470";"0";"4326";"57,1"
"GO";"LUZIÂNIA";"Presidente";"2";"Não eleito";"49130";"0";"82466";"59,58"
"GO";"MAIRIPOTABA";"Presidente";"2";"Não eleito";"1183";"0";"1824";"64,86"
"GO";"MAMBAÍ";"Presidente";"2";"Não eleito";"2340";"0";"3820";"61,26"
"GO";"MARA ROSA";"Presidente";"2";"Não eleito";"2185";"0";"5625";"38,84"
"GO";"MARZAGÃO";"Presidente";"2";"Não eleito";"608";"0";"1405";"43,27"
"GO";"MATRINCHÃ";"Presidente";"2";"Não eleito";"1434";"0";"2599";"55,18"
"GO";"MAURILÂNDIA";"Presidente";"2";"Não eleito";"2955";"0";"6137";"48,15"
"GO";"MIMOSO DE GOIÁS";"Presidente";"2";"Não eleito";"847";"0";"1873";"45,22"
"GO";"MINAÇU";"Presidente";"2";"Não eleito";"6133";"0";"16149";"37,98"
"GO";"MINEIROS";"Presidente";"2";"Não eleito";"15962";"0";"27899";"57,21"
"GO";"MOIPORÁ";"Presidente";"2";"Não eleito";"855";"0";"1498";"57,08"
"GO";"MONTE ALEGRE DE GOIÁS";"Presidente";"2";"Não eleito";"1221";"0";"3367";"36,26"
"GO";"MONTES CLAROS DE GOIÁS";"Presidente";"2";"Não eleito";"2039";"0";"4517";"45,14"
"GO";"MONTIVIDIU";"Presidente";"2";"Não eleito";"4154";"0";"6308";"65,85"
"GO";"MONTIVIDIU DO NORTE";"Presidente";"2";"Não eleito";"824";"0";"2096";"39,31"
"GO";"MORRINHOS";"Presidente";"2";"Não eleito";"12836";"0";"25019";"51,31"
"GO";"MORRO AGUDO DE GOIÁS";"Presidente";"2";"Não eleito";"1127";"0";"1852";"60,85"
"GO";"MOSSÂMEDES";"Presidente";"2";"Não eleito";"1462";"0";"3140";"46,56"
"GO";"MOZARLÂNDIA";"Presidente";"2";"Não eleito";"3571";"0";"7111";"50,22"
"GO";"MUNDO NOVO";"Presidente";"2";"Não eleito";"1428";"0";"3228";"44,24"
"GO";"MUTUNÓPOLIS";"Presidente";"2";"Não eleito";"1452";"0";"2737";"53,05"
"GO";"NAZÁRIO";"Presidente";"2";"Não eleito";"3202";"0";"5208";"61,48"
"GO";"NERÓPOLIS";"Presidente";"2";"Não eleito";"8261";"0";"14886";"55,5"
"GO";"NIQUELÂNDIA";"Presidente";"2";"Não eleito";"8875";"0";"20683";"42,91"
"GO";"NOVA AMÉRICA";"Presidente";"2";"Não eleito";"907";"0";"1633";"55,54"
"GO";"NOVA AURORA";"Presidente";"2";"Não eleito";"642";"0";"1518";"42,29"
"GO";"NOVA CRIXÁS";"Presidente";"2";"Não eleito";"2321";"0";"5604";"41,42"
"GO";"NOVA GLÓRIA";"Presidente";"2";"Não eleito";"2220";"0";"4905";"45,26"
"GO";"NOVA IGUAÇU DE GOIÁS";"Presidente";"2";"Não eleito";"1037";"0";"1876";"55,28"
"GO";"NOVA ROMA";"Presidente";"2";"Não eleito";"803";"0";"1807";"44,44"
"GO";"NOVA VENEZA";"Presidente";"2";"Não eleito";"2770";"0";"5054";"54,81"
"GO";"NOVO BRASIL";"Presidente";"2";"Não eleito";"1189";"0";"2612";"45,52"
"GO";"NOVO GAMA";"Presidente";"2";"Não eleito";"16463";"0";"34463";"47,77"
"GO";"NOVO PLANALTO";"Presidente";"2";"Não eleito";"794";"0";"2290";"34,67"
"GO";"ORIZONA";"Presidente";"2";"Não eleito";"5300";"0";"8640";"61,34"
"GO";"OURO VERDE DE GOIÁS";"Presidente";"2";"Não eleito";"1734";"0";"2549";"68,03"
"GO";"OUVIDOR";"Presidente";"2";"Não eleito";"1847";"0";"4418";"41,81"
"GO";"PADRE BERNARDO";"Presidente";"2";"Não eleito";"5818";"0";"11426";"50,92"
"GO";"PALESTINA DE GOIÁS";"Presidente";"2";"Não eleito";"1139";"0";"2309";"49,33"
"GO";"PALMEIRAS DE GOIÁS";"Presidente";"2";"Não eleito";"9524";"0";"14416";"66,07"
"GO";"PALMELO";"Presidente";"2";"Não eleito";"946";"0";"1585";"59,68"
"GO";"PALMINÓPOLIS";"Presidente";"2";"Não eleito";"1660";"0";"2874";"57,76"
"GO";"PANAMÁ";"Presidente";"2";"Não eleito";"983";"0";"1781";"55,19"
"GO";"PARANAIGUARA";"Presidente";"2";"Não eleito";"2487";"0";"5531";"44,96"
"GO";"PARAÚNA";"Presidente";"2";"Não eleito";"3118";"0";"6245";"49,93"
"GO";"PEROLÂNDIA";"Presidente";"2";"Não eleito";"1085";"0";"2001";"54,22"
"GO";"PETROLINA DE GOIÁS";"Presidente";"2";"Não eleito";"3715";"0";"5512";"67,4"
"GO";"PILAR DE GOIÁS";"Presidente";"2";"Não eleito";"727";"0";"1850";"39,3"
"GO";"PIRACANJUBA";"Presidente";"2";"Não eleito";"7332";"0";"13856";"52,92"
"GO";"PIRANHAS";"Presidente";"2";"Não eleito";"2728";"0";"6646";"41,05"
"GO";"PIRENÓPOLIS";"Presidente";"2";"Não eleito";"7231";"0";"14114";"51,23"
"GO";"PIRES DO RIO";"Presidente";"2";"Não eleito";"10130";"0";"15483";"65,43"
"GO";"PLANALTINA";"Presidente";"2";"Não eleito";"17584";"0";"38096";"46,16"
"GO";"PONTALINA";"Presidente";"2";"Não eleito";"4924";"0";"10676";"46,12"
"GO";"PORANGATU";"Presidente";"2";"Não eleito";"8921";"0";"21258";"41,97"
"GO";"PORTEIRÃO";"Presidente";"2";"Não eleito";"790";"0";"2020";"39,11"
"GO";"PORTELÂNDIA";"Presidente";"2";"Não eleito";"1315";"0";"2464";"53,37"
"GO";"POSSE";"Presidente";"2";"Não eleito";"8929";"0";"16392";"54,47"
"GO";"PROFESSOR JAMIL";"Presidente";"2";"Não eleito";"1027";"0";"2320";"44,27"
"GO";"QUIRINÓPOLIS";"Presidente";"2";"Não eleito";"12715";"0";"24614";"51,66"
"GO";"RIALMA";"Presidente";"2";"Não eleito";"3569";"0";"6256";"57,05"
"GO";"RIANÁPOLIS";"Presidente";"2";"Não eleito";"1746";"0";"2693";"64,83"
"GO";"RIO QUENTE";"Presidente";"2";"Não eleito";"1479";"0";"2323";"63,67"
"GO";"RIO VERDE";"Presidente";"2";"Não eleito";"56787";"0";"87497";"64,9"
"GO";"RUBIATABA";"Presidente";"2";"Não eleito";"6774";"0";"10993";"61,62"
"GO";"SANCLERLÂNDIA";"Presidente";"2";"Não eleito";"2848";"0";"5237";"54,38"
"GO";"SANTA BÁRBARA DE GOIÁS";"Presidente";"2";"Não eleito";"2000";"0";"3552";"56,31"
"GO";"SANTA CRUZ DE GOIÁS";"Presidente";"2";"Não eleito";"1254";"0";"2024";"61,96"
"GO";"SANTA FÉ DE GOIÁS";"Presidente";"2";"Não eleito";"1155";"0";"2686";"43"
"GO";"SANTA HELENA DE GOIÁS";"Presidente";"2";"Não eleito";"10276";"0";"21208";"48,45"
"GO";"SANTA ISABEL";"Presidente";"2";"Não eleito";"1311";"0";"2522";"51,98"
"GO";"SANTA RITA DO ARAGUAIA";"Presidente";"2";"Não eleito";"1589";"0";"2852";"55,72"
"GO";"SANTA RITA DO NOVO DESTINO";"Presidente";"2";"Não eleito";"772";"0";"1903";"40,57"
"GO";"SANTA ROSA DE GOIÁS";"Presidente";"2";"Não eleito";"1205";"0";"2285";"52,74"
"GO";"SANTA TEREZA DE GOIÁS";"Presidente";"2";"Não eleito";"1181";"0";"2156";"54,78"
"GO";"SANTA TEREZINHA DE GOIÁS";"Presidente";"2";"Não eleito";"2240";"0";"5787";"38,71"
"GO";"SANTO ANTÔNIO DA BARRA";"Presidente";"2";"Não eleito";"1243";"0";"2799";"44,41"
"GO";"SANTO ANTÔNIO DE GOIÁS";"Presidente";"2";"Não eleito";"1759";"0";"3688";"47,7"
"GO";"SANTO ANTÔNIO DO DESCOBERTO";"Presidente";"2";"Não eleito";"13977";"0";"28292";"49,4"
"GO";"SÃO DOMINGOS";"Presidente";"2";"Não eleito";"1961";"0";"4425";"44,32"
"GO";"SÃO FRANCISCO DE GOIÁS";"Presidente";"2";"Não eleito";"2248";"0";"3515";"63,95"
"GO";"SÃO JOÃO DA PARAÚNA";"Presidente";"2";"Não eleito";"795";"0";"1429";"55,63"
"GO";"SÃO JOÃO D'ALIANÇA";"Presidente";"2";"Não eleito";"2196";"0";"4105";"53,5"
"GO";"SÃO LUÍS DE MONTES BELOS";"Presidente";"2";"Não eleito";"11292";"0";"16905";"66,8"
"GO";"SÃO LUIZ DO NORTE";"Presidente";"2";"Não eleito";"1298";"0";"2745";"47,29"
"GO";"SÃO MIGUEL DO ARAGUAIA";"Presidente";"2";"Não eleito";"5911";"0";"12023";"49,16"
"GO";"SÃO MIGUEL DO PASSA QUATRO";"Presidente";"2";"Não eleito";"1468";"0";"2804";"52,35"
"GO";"SÃO PATRÍCIO";"Presidente";"2";"Não eleito";"906";"0";"1498";"60,48"
"GO";"SÃO SIMÃO";"Presidente";"2";"Não eleito";"3729";"0";"10459";"35,65"
"GO";"SENADOR CANEDO";"Presidente";"2";"Não eleito";"23868";"0";"44939";"53,11"
"GO";"SERRANÓPOLIS";"Presidente";"2";"Não eleito";"1847";"0";"3936";"46,93"
"GO";"SILVÂNIA";"Presidente";"2";"Não eleito";"6397";"0";"11296";"56,63"
"GO";"SIMOLÂNDIA";"Presidente";"2";"Não eleito";"1572";"0";"3527";"44,57"
"GO";"SÍTIO D'ABADIA";"Presidente";"2";"Não eleito";"685";"0";"1556";"44,02"
"GO";"TAQUARAL DE GOIÁS";"Presidente";"2";"Não eleito";"1726";"0";"2842";"60,73"
"GO";"TERESINA DE GOIÁS";"Presidente";"2";"Não eleito";"709";"0";"1516";"46,77"
"GO";"TEREZÓPOLIS DE GOIÁS";"Presidente";"2";"Não eleito";"2042";"0";"4113";"49,65"
"GO";"TRÊS RANCHOS";"Presidente";"2";"Não eleito";"1090";"0";"2384";"45,72"
"GO";"TRINDADE";"Presidente";"2";"Não eleito";"32484";"0";"57887";"56,12"
"GO";"TROMBAS";"Presidente";"2";"Não eleito";"858";"0";"1866";"45,98"
"GO";"TURVÂNIA";"Presidente";"2";"Não eleito";"1901";"0";"3382";"56,21"
"GO";"TURVELÂNDIA";"Presidente";"2";"Não eleito";"1504";"0";"3076";"48,89"
"GO";"UIRAPURU";"Presidente";"2";"Não eleito";"529";"0";"1671";"31,66"
"GO";"URUAÇU";"Presidente";"2";"Não eleito";"9222";"0";"18679";"49,37"
"GO";"URUANA";"Presidente";"2";"Não eleito";"4186";"0";"7684";"54,48"
"GO";"URUTAÍ";"Presidente";"2";"Não eleito";"1102";"0";"1975";"55,8"
"GO";"VALPARAÍSO DE GOIÁS";"Presidente";"2";"Não eleito";"25171";"0";"53905";"46,7"
"GO";"VARJÃO";"Presidente";"2";"Não eleito";"1717";"0";"2604";"65,94"
"GO";"VIANÓPOLIS";"Presidente";"2";"Não eleito";"5055";"0";"7336";"68,91"
"GO";"VICENTINÓPOLIS";"Presidente";"2";"Não eleito";"2544";"0";"4468";"56,94"
"GO";"VILA BOA";"Presidente";"2";"Não eleito";"880";"0";"2164";"40,67"
"GO";"VILA PROPÍCIO";"Presidente";"2";"Não eleito";"1223";"0";"2774";"44,09"
"MA";"AÇAILÂNDIA";"Presidente";"2";"Não eleito";"18768";"0";"54154";"34,66"
"MA";"AFONSO CUNHA";"Presidente";"2";"Não eleito";"287";"0";"3904";"7,35"
"MA";"ÁGUA DOCE DO MARANHÃO";"Presidente";"2";"Não eleito";"840";"0";"6517";"12,89"
"MA";"ALCÂNTARA";"Presidente";"2";"Não eleito";"1083";"0";"10369";"10,44"
"MA";"ALDEIAS ALTAS";"Presidente";"2";"Não eleito";"1902";"0";"10877";"17,49"
"MA";"ALTAMIRA DO MARANHÃO";"Presidente";"2";"Não eleito";"596";"0";"3337";"17,86"
"MA";"ALTO ALEGRE DO MARANHÃO";"Presidente";"2";"Não eleito";"1510";"0";"10370";"14,56"
"MA";"ALTO ALEGRE DO PINDARÉ";"Presidente";"2";"Não eleito";"1647";"0";"12584";"13,09"
"MA";"ALTO PARNAÍBA";"Presidente";"2";"Não eleito";"1553";"0";"4997";"31,08"
"MA";"AMAPÁ DO MARANHÃO";"Presidente";"2";"Não eleito";"883";"0";"3125";"28,26"
"MA";"AMARANTE DO MARANHÃO";"Presidente";"2";"Não eleito";"3629";"0";"16828";"21,57"
"MA";"ANAJATUBA";"Presidente";"2";"Não eleito";"1274";"0";"12431";"10,25"
"MA";"ANAPURUS";"Presidente";"2";"Não eleito";"1163";"0";"8666";"13,42"
"MA";"APICUM-AÇU";"Presidente";"2";"Não eleito";"1302";"0";"6792";"19,17"
"MA";"ARAGUANÃ";"Presidente";"2";"Não eleito";"414";"0";"4605";"8,99"
"MA";"ARAIOSES";"Presidente";"2";"Não eleito";"2739";"0";"20450";"13,39"
"MA";"ARAME";"Presidente";"2";"Não eleito";"3688";"0";"13206";"27,93"
"MA";"ARARI";"Presidente";"2";"Não eleito";"2512";"0";"14437";"17,4"
"MA";"AXIXÁ";"Presidente";"2";"Não eleito";"727";"0";"6361";"11,43"
"MA";"BACABAL";"Presidente";"2";"Não eleito";"10215";"0";"45133";"22,63"
"MA";"BACABEIRA";"Presidente";"2";"Não eleito";"1076";"0";"9298";"11,57"
"MA";"BACURI";"Presidente";"2";"Não eleito";"1562";"0";"8075";"19,34"
"MA";"BACURITUBA";"Presidente";"2";"Não eleito";"362";"0";"2864";"12,64"
"MA";"BALSAS";"Presidente";"2";"Não eleito";"14155";"0";"40725";"34,76"
"MA";"BARÃO DE GRAJAÚ";"Presidente";"2";"Não eleito";"1504";"0";"9325";"16,13"
"MA";"BARRA DO CORDA";"Presidente";"2";"Não eleito";"9471";"0";"38205";"24,79"
"MA";"BARREIRINHAS";"Presidente";"2";"Não eleito";"3493";"0";"27165";"12,86"
"MA";"BELA VISTA DO MARANHÃO";"Presidente";"2";"Não eleito";"652";"0";"5820";"11,2"
"MA";"BELÁGUA";"Presidente";"2";"Não eleito";"230";"0";"3788";"6,07"
"MA";"BENEDITO LEITE";"Presidente";"2";"Não eleito";"496";"0";"2699";"18,38"
"MA";"BEQUIMÃO";"Presidente";"2";"Não eleito";"1911";"0";"10041";"19,03"
"MA";"BERNARDO DO MEARIM";"Presidente";"2";"Não eleito";"517";"0";"3339";"15,48"
"MA";"BOA VISTA DO GURUPI";"Presidente";"2";"Não eleito";"713";"0";"3395";"21"
"MA";"BOM JARDIM";"Presidente";"2";"Não eleito";"2749";"0";"16503";"16,66"
"MA";"BOM JESUS DAS SELVAS";"Presidente";"2";"Não eleito";"2647";"0";"11670";"22,68"
"MA";"BOM LUGAR";"Presidente";"2";"Não eleito";"1140";"0";"6991";"16,31"
"MA";"BREJO";"Presidente";"2";"Não eleito";"2380";"0";"16296";"14,6"
"MA";"BREJO DE AREIA";"Presidente";"2";"Não eleito";"1021";"0";"4448";"22,95"
"MA";"BURITI";"Presidente";"2";"Não eleito";"1915";"0";"13051";"14,67"
"MA";"BURITI BRAVO";"Presidente";"2";"Não eleito";"1502";"0";"10213";"14,71"
"MA";"BURITICUPU";"Presidente";"2";"Não eleito";"5563";"0";"26944";"20,65"
"MA";"BURITIRANA";"Presidente";"2";"Não eleito";"1633";"0";"6749";"24,2"
"MA";"CACHOEIRA GRANDE";"Presidente";"2";"Não eleito";"353";"0";"4272";"8,26"
"MA";"CAJAPIÓ";"Presidente";"2";"Não eleito";"445";"0";"4850";"9,18"
"MA";"CAJARI";"Presidente";"2";"Não eleito";"638";"0";"9138";"6,98"
"MA";"CAMPESTRE DO MARANHÃO";"Presidente";"2";"Não eleito";"1009";"0";"6317";"15,97"
"MA";"CÂNDIDO MENDES";"Presidente";"2";"Não eleito";"1898";"0";"8557";"22,18"
"MA";"CANTANHEDE";"Presidente";"2";"Não eleito";"996";"0";"7971";"12,5"
"MA";"CAPINZAL DO NORTE";"Presidente";"2";"Não eleito";"1299";"0";"5865";"22,15"
"MA";"CAROLINA";"Presidente";"2";"Não eleito";"2860";"0";"11397";"25,09"
"MA";"CARUTAPERA";"Presidente";"2";"Não eleito";"2599";"0";"10280";"25,28"
"MA";"CAXIAS";"Presidente";"2";"Não eleito";"11415";"0";"73087";"15,62"
"MA";"CEDRAL";"Presidente";"2";"Não eleito";"644";"0";"5051";"12,75"
"MA";"CENTRAL DO MARANHÃO";"Presidente";"2";"Não eleito";"246";"0";"3614";"6,81"
"MA";"CENTRO DO GUILHERME";"Presidente";"2";"Não eleito";"554";"0";"5189";"10,68"
"MA";"CENTRO NOVO DO MARANHÃO";"Presidente";"2";"Não eleito";"929";"0";"6679";"13,91"
"MA";"CHAPADINHA";"Presidente";"2";"Não eleito";"5938";"0";"36111";"16,44"
"MA";"CIDELÂNDIA";"Presidente";"2";"Não eleito";"1319";"0";"6766";"19,49"
"MA";"CODÓ";"Presidente";"2";"Não eleito";"8912";"0";"47467";"18,78"
"MA";"COELHO NETO";"Presidente";"2";"Não eleito";"3766";"0";"21992";"17,12"
"MA";"COLINAS";"Presidente";"2";"Não eleito";"2384";"0";"17323";"13,76"
"MA";"CONCEIÇÃO DO LAGO-AÇU";"Presidente";"2";"Não eleito";"1079";"0";"6822";"15,82"
"MA";"COROATÁ";"Presidente";"2";"Não eleito";"5484";"0";"28780";"19,05"
"MA";"CURURUPU";"Presidente";"2";"Não eleito";"1774";"0";"14108";"12,57"
"MA";"DAVINÓPOLIS";"Presidente";"2";"Não eleito";"1495";"0";"7191";"20,79"
"MA";"DOM PEDRO";"Presidente";"2";"Não eleito";"2761";"0";"12236";"22,56"
"MA";"DUQUE BACELAR";"Presidente";"2";"Não eleito";"727";"0";"5873";"12,38"
"MA";"ESPERANTINÓPOLIS";"Presidente";"2";"Não eleito";"1316";"0";"9471";"13,9"
"MA";"ESTREITO";"Presidente";"2";"Não eleito";"5190";"0";"14987";"34,63"
"MA";"FEIRA NOVA DO MARANHÃO";"Presidente";"2";"Não eleito";"1447";"0";"4122";"35,1"
"MA";"FERNANDO FALCÃO";"Presidente";"2";"Não eleito";"862";"0";"4800";"17,96"
"MA";"FORMOSA DA SERRA NEGRA";"Presidente";"2";"Não eleito";"2550";"0";"8298";"30,73"
"MA";"FORTALEZA DOS NOGUEIRAS";"Presidente";"2";"Não eleito";"1709";"0";"6577";"25,98"
"MA";"FORTUNA";"Presidente";"2";"Não eleito";"1008";"0";"7894";"12,77"
"MA";"GODOFREDO VIANA";"Presidente";"2";"Não eleito";"1004";"0";"4293";"23,39"
"MA";"GONÇALVES DIAS";"Presidente";"2";"Não eleito";"1155";"0";"8235";"14,03"
"MA";"GOVERNADOR ARCHER";"Presidente";"2";"Não eleito";"897";"0";"5332";"16,82"
"MA";"GOVERNADOR EDISON LOBÃO";"Presidente";"2";"Não eleito";"2378";"0";"8705";"27,32"
"MA";"GOVERNADOR EUGÊNIO BARROS";"Presidente";"2";"Não eleito";"1074";"0";"7559";"14,21"
"MA";"GOVERNADOR LUIZ ROCHA";"Presidente";"2";"Não eleito";"921";"0";"4032";"22,84"
"MA";"GOVERNADOR NEWTON BELLO";"Presidente";"2";"Não eleito";"810";"0";"4758";"17,02"
"MA";"GOVERNADOR NUNES FREIRE";"Presidente";"2";"Não eleito";"1992";"0";"11197";"17,79"
"MA";"GRAÇA ARANHA";"Presidente";"2";"Não eleito";"476";"0";"3847";"12,37"
"MA";"GRAJAÚ";"Presidente";"2";"Não eleito";"8322";"0";"30427";"27,35"
"MA";"GUIMARÃES";"Presidente";"2";"Não eleito";"536";"0";"5961";"8,99"
"MA";"HUMBERTO DE CAMPOS";"Presidente";"2";"Não eleito";"1625";"0";"11918";"13,63"
"MA";"ICATU";"Presidente";"2";"Não eleito";"1044";"0";"12226";"8,54"
"MA";"IGARAPÉ DO MEIO";"Presidente";"2";"Não eleito";"722";"0";"6598";"10,94"
"MA";"IGARAPÉ GRANDE";"Presidente";"2";"Não eleito";"1075";"0";"5667";"18,97"
"MA";"IMPERATRIZ";"Presidente";"2";"Não eleito";"49814";"0";"124776";"39,92"
"MA";"ITAIPAVA DO GRAJAÚ";"Presidente";"2";"Não eleito";"1061";"0";"6335";"16,75"
"MA";"ITAPECURU MIRIM";"Presidente";"2";"Não eleito";"4571";"0";"27586";"16,57"
"MA";"ITINGA DO MARANHÃO";"Presidente";"2";"Não eleito";"4194";"0";"11140";"37,65"
"MA";"JATOBÁ";"Presidente";"2";"Não eleito";"615";"0";"4114";"14,95"
"MA";"JENIPAPO DOS VIEIRAS";"Presidente";"2";"Não eleito";"1435";"0";"7244";"19,81"
"MA";"JOÃO LISBOA";"Presidente";"2";"Não eleito";"3241";"0";"13826";"23,44"
"MA";"JOSELÂNDIA";"Presidente";"2";"Não eleito";"1170";"0";"8283";"14,13"
"MA";"JUNCO DO MARANHÃO";"Presidente";"2";"Não eleito";"521";"0";"3246";"16,05"
"MA";"LAGO DA PEDRA";"Presidente";"2";"Não eleito";"6259";"0";"21827";"28,68"
"MA";"LAGO DO JUNCO";"Presidente";"2";"Não eleito";"979";"0";"5521";"17,73"
"MA";"LAGO DOS RODRIGUES";"Presidente";"2";"Não eleito";"1172";"0";"5434";"21,57"
"MA";"LAGO VERDE";"Presidente";"2";"Não eleito";"1015";"0";"7813";"12,99"
"MA";"LAGOA DO MATO";"Presidente";"2";"Não eleito";"668";"0";"5139";"13"
"MA";"LAGOA GRANDE DO MARANHÃO";"Presidente";"2";"Não eleito";"950";"0";"5822";"16,32"
"MA";"LAJEADO NOVO";"Presidente";"2";"Não eleito";"1202";"0";"4004";"30,02"
"MA";"LIMA CAMPOS";"Presidente";"2";"Não eleito";"2157";"0";"6406";"33,67"
"MA";"LORETO";"Presidente";"2";"Não eleito";"985";"0";"5518";"17,85"
"MA";"LUÍS DOMINGUES";"Presidente";"2";"Não eleito";"1065";"0";"3386";"31,45"
"MA";"MAGALHÃES DE ALMEIDA";"Presidente";"2";"Não eleito";"2012";"0";"7749";"25,96"
"MA";"MARACAÇUMÉ";"Presidente";"2";"Não eleito";"1764";"0";"8309";"21,23"
"MA";"MARAJÁ DO SENA";"Presidente";"2";"Não eleito";"726";"0";"4179";"17,37"
"MA";"MARANHÃOZINHO";"Presidente";"2";"Não eleito";"713";"0";"5030";"14,17"
"MA";"MATA ROMA";"Presidente";"2";"Não eleito";"1349";"0";"9122";"14,79"
"MA";"MATINHA";"Presidente";"2";"Não eleito";"1303";"0";"12143";"10,73"
"MA";"MATÕES";"Presidente";"2";"Não eleito";"1633";"0";"15043";"10,86"
"MA";"MATÕES DO NORTE";"Presidente";"2";"Não eleito";"403";"0";"4226";"9,54"
"MA";"MILAGRES DO MARANHÃO";"Presidente";"2";"Não eleito";"348";"0";"3355";"10,37"
"MA";"MIRADOR";"Presidente";"2";"Não eleito";"1331";"0";"9309";"14,3"
"MA";"MIRANDA DO NORTE";"Presidente";"2";"Não eleito";"1524";"0";"9133";"16,69"
"MA";"MIRINZAL";"Presidente";"2";"Não eleito";"948";"0";"6712";"14,12"
"MA";"MONÇÃO";"Presidente";"2";"Não eleito";"1371";"0";"12952";"10,59"
"MA";"MONTES ALTOS";"Presidente";"2";"Não eleito";"1445";"0";"5200";"27,79"
"MA";"MORROS";"Presidente";"2";"Não eleito";"992";"0";"8622";"11,51"
"MA";"NINA RODRIGUES";"Presidente";"2";"Não eleito";"751";"0";"5426";"13,84"
"MA";"NOVA COLINAS";"Presidente";"2";"Não eleito";"805";"0";"2996";"26,87"
"MA";"NOVA IORQUE";"Presidente";"2";"Não eleito";"364";"0";"2369";"15,37"
"MA";"NOVA OLINDA DO MARANHÃO";"Presidente";"2";"Não eleito";"1053";"0";"7875";"13,37"
"MA";"OLHO D'ÁGUA DAS CUNHÃS";"Presidente";"2";"Não eleito";"1081";"0";"9188";"11,77"
"MA";"OLINDA NOVA DO MARANHÃO";"Presidente";"2";"Não eleito";"471";"0";"5609";"8,4"
"MA";"PAÇO DO LUMIAR";"Presidente";"2";"Não eleito";"9171";"0";"43024";"21,32"
"MA";"PALMEIRÂNDIA";"Presidente";"2";"Não eleito";"817";"0";"9618";"8,49"
"MA";"PARAIBANO";"Presidente";"2";"Não eleito";"1491";"0";"9066";"16,45"
"MA";"PARNARAMA";"Presidente";"2";"Não eleito";"1828";"0";"15560";"11,75"
"MA";"PASSAGEM FRANCA";"Presidente";"2";"Não eleito";"1670";"0";"8631";"19,35"
"MA";"PASTOS BONS";"Presidente";"2";"Não eleito";"1643";"0";"8618";"19,06"
"MA";"PAULINO NEVES";"Presidente";"2";"Não eleito";"1063";"0";"8107";"13,11"
"MA";"PAULO RAMOS";"Presidente";"2";"Não eleito";"1647";"0";"9928";"16,59"
"MA";"PEDREIRAS";"Presidente";"2";"Não eleito";"5191";"0";"20289";"25,59"
"MA";"PEDRO DO ROSÁRIO";"Presidente";"2";"Não eleito";"959";"0";"10404";"9,22"
"MA";"PENALVA";"Presidente";"2";"Não eleito";"1157";"0";"14637";"7,9"
"MA";"PERI MIRIM";"Presidente";"2";"Não eleito";"840";"0";"6393";"13,14"
"MA";"PERITORÓ";"Presidente";"2";"Não eleito";"1106";"0";"10444";"10,59"
"MA";"PINDARÉ-MIRIM";"Presidente";"2";"Não eleito";"2049";"0";"16037";"12,78"
"MA";"PINHEIRO";"Presidente";"2";"Não eleito";"8832";"0";"36236";"24,37"
